x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.0,0.0,-0.04655367136001587,-0.018863976001739502,-0.08499014377593994,-0.10145348310470581,-0.09808036684989929,-0.17554521560668945,-0.10631167888641357,-0.22993308305740356,-0.07309633493423462,-0.1706499457359314,-0.0839654803276062,-0.21425265073776245,-0.07531177997589111,-0.1568385362625122,-0.0664941668510437,-0.10967904329299927,-0.04577153921127319,-0.17572486400604248,-0.05820426344871521,-0.22280633449554443,-0.04986974596977234,-0.14557507634162903,-0.04139488935470581,-0.09665518999099731,-0.017263293266296387,-0.17309126257896423,-0.02915370464324951,-0.21809977293014526,-0.02629876136779785,-0.14049622416496277,-0.02125018835067749,-0.09266221523284912,0.01331019401550293,-0.1623651385307312,-0.003105640411376953,-0.19441741704940796,-0.006170690059661865,-0.13806205987930298,-0.002637207508087158,-0.10223716497421265,A
0.0,0.0,-0.0465390682220459,-0.01775991916656494,-0.08483681082725525,-0.09884285926818848,-0.09750288724899292,-0.1733538806438446,-0.1051599383354187,-0.22833013534545898,-0.07436329126358032,-0.16791895031929016,-0.08381456136703491,-0.2099752426147461,-0.07390308380126953,-0.15295949578285217,-0.06462150812149048,-0.10583436489105225,-0.046459466218948364,-0.17335176467895508,-0.05708158016204834,-0.2207154929637909,-0.047840774059295654,-0.14367851614952087,-0.03939104080200195,-0.09529650211334229,-0.017622768878936768,-0.1713668704032898,-0.02856898307800293,-0.2170059084892273,-0.025133132934570312,-0.13865163922309875,-0.020194411277770996,-0.09110593795776367,0.013092279434204102,-0.16097396612167358,-0.002988278865814209,-0.19462382793426514,-0.005184471607208252,-0.13681554794311523,-0.0013490915298461914,-0.1010543704032898,A
0.0,0.0,-0.0463748574256897,-0.016433358192443848,-0.08512943983078003,-0.09784340858459473,-0.0983130931854248,-0.17313668131828308,-0.10607689619064331,-0.2287549376487732,-0.07462447881698608,-0.16992443799972534,-0.08505767583847046,-0.21328264474868774,-0.07553249597549438,-0.15569427609443665,-0.0659397542476654,-0.10912644863128662,-0.04685342311859131,-0.17524626851081848,-0.05827510356903076,-0.22242560982704163,-0.0496407151222229,-0.1453881859779358,-0.04121828079223633,-0.09720426797866821,-0.017974555492401123,-0.17282074689865112,-0.029308021068572998,-0.21872606873512268,-0.02640712261199951,-0.14086735248565674,-0.021750330924987793,-0.09344059228897095,0.012630820274353027,-0.1622752547264099,-0.003694474697113037,-0.1951834261417389,-0.006641209125518799,-0.138065904378891,-0.003236532211303711,-0.10206270217895508,A
0.0,0.0,-0.046153485774993896,-0.017491638660430908,-0.08408492803573608,-0.09343385696411133,-0.09689688682556152,-0.16499224305152893,-0.10309606790542603,-0.2211933135986328,-0.07305151224136353,-0.16638249158859253,-0.08167225122451782,-0.20780020952224731,-0.07313567399978638,-0.15257424116134644,-0.06533625721931458,-0.10630828142166138,-0.04549399018287659,-0.17097902297973633,-0.05586889386177063,-0.21440938115119934,-0.04763591289520264,-0.13909927010536194,-0.039723098278045654,-0.09223639965057373,-0.016894638538360596,-0.1684381663799286,-0.027259349822998047,-0.21061787009239197,-0.024522244930267334,-0.13355088233947754,-0.019968807697296143,-0.08678525686264038,0.01376044750213623,-0.15742596983909607,-0.0014112591743469238,-0.1876259744167328,-0.0038919448852539062,-0.13089561462402344,-0.0004532933235168457,-0.09609544277191162,A
0.0,0.0,-0.04630070924758911,-0.01839590072631836,-0.08461931347846985,-0.09778577089309692,-0.09786325693130493,-0.17104566097259521,-0.10539054870605469,-0.226656973361969,-0.07404249906539917,-0.16629984974861145,-0.08333185315132141,-0.21013611555099487,-0.07449638843536377,-0.1543777585029602,-0.06618639826774597,-0.10840648412704468,-0.04634577035903931,-0.17079851031303406,-0.056918323040008545,-0.21756121516227722,-0.04859745502471924,-0.14009332656860352,-0.04084903001785278,-0.09180635213851929,-0.017473936080932617,-0.16855210065841675,-0.028258144855499268,-0.2137291133403778,-0.025462687015533447,-0.13575425744056702,-0.021029889583587646,-0.08840376138687134,0.013425886631011963,-0.15821486711502075,-0.002055644989013672,-0.19158634543418884,-0.004617750644683838,-0.13381493091583252,-0.001222074031829834,-0.09807687997817993,A
0.0,0.0,-0.04721808433532715,-0.019911587238311768,-0.08504533767700195,-0.1000702977180481,-0.0978122353553772,-0.17162150144577026,-0.10469409823417664,-0.22745847702026367,-0.07453036308288574,-0.17050567269325256,-0.08535611629486084,-0.21085506677627563,-0.0759117603302002,-0.1551484763622284,-0.06670379638671875,-0.10891366004943848,-0.04673430323600769,-0.17647269368171692,-0.05780547857284546,-0.22164788842201233,-0.04963117837905884,-0.1471368670463562,-0.041763901710510254,-0.09921425580978394,-0.01766955852508545,-0.17396867275238037,-0.029397428035736084,-0.2172226905822754,-0.026477813720703125,-0.1401081681251526,-0.022042274475097656,-0.092121422290802,0.01285642385482788,-0.16271677613258362,-0.0034804344177246094,-0.19389188289642334,-0.006037712097167969,-0.13759714365005493,-0.002709805965423584,-0.10178202390670776,A
0.0,0.0,-0.047241806983947754,-0.02033287286758423,-0.08540797233581543,-0.10210716724395752,-0.09865689277648926,-0.17569676041603088,-0.10630583763122559,-0.23190122842788696,-0.07440817356109619,-0.17273923754692078,-0.08556795120239258,-0.2153114676475525,-0.07639852166175842,-0.15867480635643005,-0.06718090176582336,-0.11090034246444702,-0.04685240983963013,-0.17822328209877014,-0.058667153120040894,-0.22414791584014893,-0.0506136417388916,-0.14804667234420776,-0.04223424196243286,-0.0992090106010437,-0.017966091632843018,-0.1757667362689972,-0.03002530336380005,-0.22060567140579224,-0.027413904666900635,-0.14227208495140076,-0.02242821455001831,-0.09382158517837524,0.012789785861968994,-0.16450679302215576,-0.004099845886230469,-0.19713890552520752,-0.0069792866706848145,-0.13985228538513184,-0.003198683261871338,-0.10364824533462524,A
0.0,0.0,-0.046268075704574585,-0.019786596298217773,-0.08342716097831726,-0.1000525951385498,-0.0959526002407074,-0.17278355360031128,-0.10397970676422119,-0.22744545340538025,-0.07183307409286499,-0.1720309853553772,-0.08165445923805237,-0.2131548821926117,-0.07341331243515015,-0.1563621461391449,-0.06507191061973572,-0.10905790328979492,-0.04462975263595581,-0.17589163780212402,-0.05575940012931824,-0.22099968791007996,-0.048058897256851196,-0.14348104596138,-0.03964346647262573,-0.09471714496612549,-0.016011714935302734,-0.17301324009895325,-0.02730494737625122,-0.21706748008728027,-0.025210201740264893,-0.13908490538597107,-0.020241618156433105,-0.0914340615272522,0.0144805908203125,-0.16217631101608276,-0.001035451889038086,-0.19501936435699463,-0.004427433013916016,-0.1385541558265686,-0.0009024143218994141,-0.10327917337417603,A
0.0,0.0,-0.046941518783569336,-0.017156362533569336,-0.08625569939613342,-0.09907960891723633,-0.09993264079093933,-0.17474064230918884,-0.10845348238945007,-0.22985994815826416,-0.07413017749786377,-0.1713222861289978,-0.0862465500831604,-0.21650099754333496,-0.07744759321212769,-0.15935999155044556,-0.06755691766738892,-0.1111149787902832,-0.047028303146362305,-0.17618808150291443,-0.06037396192550659,-0.22372308373451233,-0.0517028272151947,-0.14731687307357788,-0.042443037033081055,-0.09787315130233765,-0.018694281578063965,-0.17402395606040955,-0.031453490257263184,-0.2202388346195221,-0.028361499309539795,-0.14260122179985046,-0.022835493087768555,-0.09373664855957031,0.011893630027770996,-0.16403841972351074,-0.005367100238800049,-0.1975957453250885,-0.008506834506988525,-0.14096403121948242,-0.004710137844085693,-0.1042776107788086,A
0.0,0.0,-0.046813905239105225,-0.016697406768798828,-0.08471041917800903,-0.09638333320617676,-0.09753185510635376,-0.16987961530685425,-0.10709121823310852,-0.22339248657226562,-0.07305246591567993,-0.16742375493049622,-0.08411026000976562,-0.20914402604103088,-0.07539278268814087,-0.15308910608291626,-0.06641212105751038,-0.10621297359466553,-0.04592663049697876,-0.17171728610992432,-0.05839616060256958,-0.2166588306427002,-0.04926502704620361,-0.13988178968429565,-0.04072803258895874,-0.09086328744888306,-0.017822563648223877,-0.16904175281524658,-0.02989053726196289,-0.21267294883728027,-0.02648913860321045,-0.13493457436561584,-0.021504878997802734,-0.08668595552444458,0.012843906879425049,-0.15869814157485962,-0.0033515095710754395,-0.19013679027557373,-0.006264030933380127,-0.13348430395126343,-0.0032778382301330566,-0.09753787517547607,A
0.0,0.0,-0.04695713520050049,-0.016989707946777344,-0.08569467067718506,-0.09659391641616821,-0.09922561049461365,-0.17016789317131042,-0.10665139555931091,-0.22566646337509155,-0.07404401898384094,-0.16396039724349976,-0.0846589207649231,-0.21014994382858276,-0.07496154308319092,-0.1519564390182495,-0.06579554080963135,-0.10533952713012695,-0.046694815158843994,-0.16934427618980408,-0.05888611078262329,-0.21924147009849548,-0.04962530732154846,-0.14198654890060425,-0.041398584842681885,-0.09394955635070801,-0.01834738254547119,-0.1676403284072876,-0.030301034450531006,-0.2140328288078308,-0.026497721672058105,-0.1349382996559143,-0.02145683765411377,-0.08771097660064697,0.012288570404052734,-0.15820756554603577,-0.004166662693023682,-0.19157665967941284,-0.006074368953704834,-0.13425564765930176,-0.0021687746047973633,-0.09882766008377075,A
0.0,0.0,-0.04508906602859497,-0.017520010471343994,-0.08274278044700623,-0.09592658281326294,-0.09601885080337524,-0.1677587628364563,-0.10419106483459473,-0.2227993607521057,-0.0713714063167572,-0.16380569338798523,-0.08255338668823242,-0.2076120674610138,-0.07330107688903809,-0.15266820788383484,-0.06426486372947693,-0.10612541437149048,-0.044451773166656494,-0.16892048716545105,-0.05711567401885986,-0.21441414952278137,-0.04746749997138977,-0.13921299576759338,-0.03854125738143921,-0.09051156044006348,-0.01609140634536743,-0.1662110984325409,-0.028431057929992676,-0.21067553758621216,-0.02430504560470581,-0.13349366188049316,-0.019070029258728027,-0.08552777767181396,0.014545142650604248,-0.15540975332260132,-0.0017941594123840332,-0.18813008069992065,-0.004374146461486816,-0.13125404715538025,-0.0013149380683898926,-0.09435343742370605,A
0.0,0.0,-0.046763062477111816,-0.015031874179840088,-0.08572879433631897,-0.09465402364730835,-0.09862276911735535,-0.16756883263587952,-0.10555508732795715,-0.22413545846939087,-0.07468661665916443,-0.16201645135879517,-0.08558768033981323,-0.20943698287010193,-0.07638347148895264,-0.15195545554161072,-0.0675615668296814,-0.10521829128265381,-0.04714655876159668,-0.16854655742645264,-0.059690386056900024,-0.21707487106323242,-0.05018413066864014,-0.14091458916664124,-0.04201054573059082,-0.09374409914016724,-0.018808841705322266,-0.16733229160308838,-0.0313417911529541,-0.21335145831108093,-0.027328073978424072,-0.1338438093662262,-0.02189570665359497,-0.08619910478591919,0.012469947338104248,-0.15822851657867432,-0.005647480487823486,-0.189797043800354,-0.007235586643218994,-0.13221490383148193,-0.002871096134185791,-0.09710067510604858,A
0.0,0.0,-0.044997572898864746,-0.012245714664459229,-0.08422672748565674,-0.0881732702255249,-0.09785714745521545,-0.160992830991745,-0.10683774948120117,-0.21519199013710022,-0.07396087050437927,-0.15825146436691284,-0.08520838618278503,-0.20185744762420654,-0.0758659839630127,-0.14972805976867676,-0.06660866737365723,-0.10436421632766724,-0.04693347215652466,-0.16382038593292236,-0.05922698974609375,-0.20942848920822144,-0.04932403564453125,-0.13569867610931396,-0.040291011333465576,-0.08722877502441406,-0.018694818019866943,-0.1615549921989441,-0.030140697956085205,-0.20598331093788147,-0.02616572380065918,-0.12984460592269897,-0.021172642707824707,-0.08186280727386475,0.012116849422454834,-0.15153566002845764,-0.003760099411010742,-0.1835399866104126,-0.006352603435516357,-0.12782073020935059,-0.0035479068756103516,-0.09182214736938477,A
0.0,0.0,-0.04488450288772583,-0.015134930610656738,-0.08354684710502625,-0.0928911566734314,-0.09679847955703735,-0.16579759120941162,-0.1051449179649353,-0.2205730676651001,-0.07269981503486633,-0.16305851936340332,-0.08312830328941345,-0.20499452948570251,-0.07421627640724182,-0.1480063498020172,-0.0657360851764679,-0.1033625602722168,-0.045967280864715576,-0.1668805480003357,-0.05763313174247742,-0.2125849723815918,-0.04880508780479431,-0.13647103309631348,-0.04146146774291992,-0.09187912940979004,-0.017771899700164795,-0.16449251770973206,-0.029038965702056885,-0.2098703384399414,-0.02563995122909546,-0.13067084550857544,-0.021364033222198486,-0.08545690774917603,0.012983560562133789,-0.15492475032806396,-0.002978801727294922,-0.18772464990615845,-0.005791425704956055,-0.1301993727684021,-0.0030229687690734863,-0.09620356559753418,A
0.0,0.0,-0.04578280448913574,-0.01584649085998535,-0.08450567722320557,-0.09404957294464111,-0.09773141145706177,-0.16673755645751953,-0.10552507638931274,-0.22127598524093628,-0.07292452454566956,-0.16499543190002441,-0.08370962738990784,-0.20957162976264954,-0.07527092099189758,-0.1553446650505066,-0.06724059581756592,-0.11020272970199585,-0.04557764530181885,-0.1705041527748108,-0.057201892137527466,-0.21709278225898743,-0.049373358488082886,-0.14144843816757202,-0.042230427265167236,-0.09473466873168945,-0.017241954803466797,-0.16812339425086975,-0.0290682315826416,-0.21284446120262146,-0.02647298574447632,-0.13563764095306396,-0.02212148904800415,-0.08821821212768555,0.01353311538696289,-0.15742745995521545,-0.002835512161254883,-0.18995404243469238,-0.005556881427764893,-0.13343185186386108,-0.0022323131561279297,-0.09762978553771973,A
0.0,0.0,-0.04572016000747681,-0.012560069561004639,-0.08491379022598267,-0.09211713075637817,-0.09802570939064026,-0.16757601499557495,-0.105689138174057,-0.2244052290916443,-0.07478845119476318,-0.16598013043403625,-0.08634218573570251,-0.20950934290885925,-0.07547837495803833,-0.14933305978775024,-0.06610175967216492,-0.10406744480133057,-0.04702574014663696,-0.17187264561653137,-0.059395551681518555,-0.21790474653244019,-0.0496898889541626,-0.13904356956481934,-0.04202216863632202,-0.09624779224395752,-0.01858818531036377,-0.16956603527069092,-0.031087040901184082,-0.21486914157867432,-0.027912557125091553,-0.13450992107391357,-0.023020923137664795,-0.09002643823623657,0.01256096363067627,-0.15913799405097961,-0.004604697227478027,-0.19069233536720276,-0.006779491901397705,-0.1333664059638977,-0.002731800079345703,-0.10135060548782349,A
0.0,0.0,-0.046466708183288574,-0.016274571418762207,-0.08536553382873535,-0.09714484214782715,-0.09890377521514893,-0.1703256070613861,-0.10703659057617188,-0.22478187084197998,-0.07440683245658875,-0.16604143381118774,-0.08533799648284912,-0.21155938506126404,-0.07571592926979065,-0.1545737385749817,-0.0668942928314209,-0.10677707195281982,-0.047101497650146484,-0.17126691341400146,-0.059960514307022095,-0.21892964839935303,-0.05007213354110718,-0.14287924766540527,-0.042020201683044434,-0.09432190656661987,-0.018519937992095947,-0.1696559488773346,-0.03155869245529175,-0.2156779170036316,-0.027264118194580078,-0.1377965807914734,-0.022481560707092285,-0.0899621844291687,0.012078523635864258,-0.16059738397598267,-0.004765629768371582,-0.19466829299926758,-0.007058441638946533,-0.13861221075057983,-0.0039830803871154785,-0.10245662927627563,A
0.0,0.0,-0.045320749282836914,-0.010780513286590576,-0.0841653048992157,-0.08736062049865723,-0.09741318225860596,-0.16082993149757385,-0.10487818717956543,-0.21734532713890076,-0.0714259147644043,-0.15984073281288147,-0.08225071430206299,-0.2024235725402832,-0.0731322169303894,-0.14359533786773682,-0.06338652968406677,-0.09780406951904297,-0.04501676559448242,-0.164381206035614,-0.05666288733482361,-0.20856919884681702,-0.04818737506866455,-0.13392716646194458,-0.03977322578430176,-0.09082704782485962,-0.017156362533569336,-0.16132134199142456,-0.028610646724700928,-0.20806223154067993,-0.025899052619934082,-0.12858319282531738,-0.020629703998565674,-0.08420640230178833,0.013674795627593994,-0.1508638858795166,-0.002614259719848633,-0.18442675471305847,-0.005770087242126465,-0.1274849772453308,-0.002398252487182617,-0.09348195791244507,A
0.0,0.0,-0.04544633626937866,-0.014210760593414307,-0.08348304033279419,-0.09048670530319214,-0.09650018811225891,-0.16377687454223633,-0.10565271973609924,-0.21862974762916565,-0.07295066118240356,-0.16271692514419556,-0.08357450366020203,-0.20726558566093445,-0.0743655264377594,-0.15356820821762085,-0.06542962789535522,-0.1067955493927002,-0.04579371213912964,-0.1678893268108368,-0.05739310383796692,-0.21336761116981506,-0.047557830810546875,-0.13853180408477783,-0.0389631986618042,-0.08917629718780518,-0.017335891723632812,-0.16583171486854553,-0.028705179691314697,-0.2093818485736847,-0.024510622024536133,-0.13240191340446472,-0.019896388053894043,-0.0837746262550354,0.013015985488891602,-0.15606790781021118,-0.0027411580085754395,-0.18812471628189087,-0.005202591419219971,-0.13088101148605347,-0.002612590789794922,-0.09318423271179199,A
0.0,0.0,-0.03691592812538147,-0.03564262390136719,-0.060689777135849,-0.11140590906143188,-0.03928035497665405,-0.17400741577148438,-0.006777286529541016,-0.18727362155914307,-0.06575474143028259,-0.21539908647537231,-0.07621416449546814,-0.3065052628517151,-0.07685732841491699,-0.3628050684928894,-0.07548967003822327,-0.4106403589248657,-0.03778880834579468,-0.23354387283325195,-0.0461982786655426,-0.3344551920890808,-0.049830615520477295,-0.39862656593322754,-0.05316370725631714,-0.4543518126010895,-0.01179659366607666,-0.2316265106201172,-0.022081762552261353,-0.3242887854576111,-0.028553426265716553,-0.3843984305858612,-0.03419196605682373,-0.43901926279067993,0.014561593532562256,-0.20931607484817505,0.0036658644676208496,-0.2881258726119995,-0.0027535557746887207,-0.33807650208473206,-0.006920039653778076,-0.38336682319641113,B
0.0,0.0,-0.034664303064346313,-0.031135499477386475,-0.058925241231918335,-0.11642807722091675,-0.038768112659454346,-0.17999666929244995,-0.006001532077789307,-0.1923183798789978,-0.05854928493499756,-0.21592432260513306,-0.07041323184967041,-0.3098103106021881,-0.07217875123023987,-0.36883169412612915,-0.07155102491378784,-0.4191654324531555,-0.030789166688919067,-0.2320338487625122,-0.03996661305427551,-0.3366117775440216,-0.0454830527305603,-0.4015234708786011,-0.04942440986633301,-0.4566314220428467,-0.004133403301239014,-0.2284753918647766,-0.016283810138702393,-0.32520759105682373,-0.02471613883972168,-0.3856525421142578,-0.0306510329246521,-0.4423369765281677,0.021220088005065918,-0.20593410730361938,0.006033718585968018,-0.2872377038002014,-0.00189208984375,-0.337588369846344,-0.0056008100509643555,-0.3845807611942291,B
0.0,0.0,-0.03482392430305481,-0.03102654218673706,-0.05786803364753723,-0.11672836542129517,-0.03773409128189087,-0.17936110496520996,-0.005521297454833984,-0.19385236501693726,-0.0607149600982666,-0.2176194190979004,-0.07315033674240112,-0.31220102310180664,-0.07493507862091064,-0.3711644411087036,-0.07405394315719604,-0.42171645164489746,-0.03289830684661865,-0.2337821125984192,-0.04240354895591736,-0.3378753662109375,-0.04745545983314514,-0.40231454372406006,-0.0512847900390625,-0.4573129117488861,-0.005929708480834961,-0.2305874228477478,-0.01765584945678711,-0.32575729489326477,-0.025672346353530884,-0.38511645793914795,-0.031734466552734375,-0.4408525228500366,0.020091533660888672,-0.2094302773475647,0.005076408386230469,-0.28868135809898376,-0.0026981234550476074,-0.3379538059234619,-0.006502926349639893,-0.3845877945423126,B
